danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,added_at,albumid,artists,genre,imagehref,trackName,popularity
0.55,0.933,7,-7.17,1,0.0463,0.0175,0.0838,0.152,0.642,115.072,audio_features,5yCJKdBWx1fVLUK6XhetGm,spotify:track:5yCJKdBWx1fVLUK6XhetGm,https://api.spotify.com/v1/tracks/5yCJKdBWx1fVLUK6XhetGm,https://api.spotify.com/v1/audio-analysis/5yCJKdBWx1fVLUK6XhetGm,187826,4,2019-11-02T22:14:47Z,7o6PCtXLD4w92o94W2WvLL,Katzù Oso,bedroom pop,https://i.scdn.co/image/ab67616d0000b273d1449e89b4ecf97da0ea483f,kiss u better,45
0.541,0.483,1,-10.675,0,0.0514,0.351,0.4,0.111,0.641,80.73,audio_features,3ishRxjsqYVk6FdAGeeUAP,spotify:track:3ishRxjsqYVk6FdAGeeUAP,https://api.spotify.com/v1/tracks/3ishRxjsqYVk6FdAGeeUAP,https://api.spotify.com/v1/audio-analysis/3ishRxjsqYVk6FdAGeeUAP,199490,4,2019-11-02T22:14:01Z,3Zqe5icElI6gNEM9v3UpXN,Vansire,bedroom pop,https://i.scdn.co/image/ab67616d0000b273c556c8613499c8e465d3ba3c,Set Piece,57
0.799,0.504,0,-8.81,1,0.0343,0.562,0.0339,0.15,0.159,129.988,audio_features,6BFHsN59sfCCwsGYNkpdZh,spotify:track:6BFHsN59sfCCwsGYNkpdZh,https://api.spotify.com/v1/tracks/6BFHsN59sfCCwsGYNkpdZh,https://api.spotify.com/v1/audio-analysis/6BFHsN59sfCCwsGYNkpdZh,221077,4,2019-11-02T22:13:52Z,7fLvnPlCID8FkW2ofQJ9MS,Stefani Kimber,undefined,https://i.scdn.co/image/ab67616d0000b27350fb61d38b4edca0c9322f5e,break it to ya,45
0.641,0.842,9,-7.27,1,0.0292,0.132,0.91,0.419,0.5,129.98,audio_features,5Ti99QiUdIwe0xG4gS22FL,spotify:track:5Ti99QiUdIwe0xG4gS22FL,https://api.spotify.com/v1/tracks/5Ti99QiUdIwe0xG4gS22FL,https://api.spotify.com/v1/audio-analysis/5Ti99QiUdIwe0xG4gS22FL,278769,4,2019-11-02T22:13:38Z,7CEcveuhikJxpej7s1Nypr,Dayglow,austindie,https://i.scdn.co/image/ab67616d0000b2734fed02e30fb533b03d51dfda,Can I Call You Tonight?,41
0.657,0.732,4,-5.961,1,0.0402,0.144,0.00112,0.241,0.844,125.99,audio_features,3FBiFFEq2JCAVPFAbFeBMz,spotify:track:3FBiFFEq2JCAVPFAbFeBMz,https://api.spotify.com/v1/tracks/3FBiFFEq2JCAVPFAbFeBMz,https://api.spotify.com/v1/audio-analysis/3FBiFFEq2JCAVPFAbFeBMz,145238,5,2019-11-02T22:13:24Z,5BdtL5nKzSEgRrdXqOFTqa,Sobs,singaporean indie,https://i.scdn.co/image/ab67616d0000b27363beb20f86fa2ce61bd0e771,Girl,49
0.764,0.457,2,-11.351,1,0.0272,0.516,0.000024,0.201,0.764,95.996,audio_features,3axNvNVXW11vfhQrNdbCOV,spotify:track:3axNvNVXW11vfhQrNdbCOV,https://api.spotify.com/v1/tracks/3axNvNVXW11vfhQrNdbCOV,https://api.spotify.com/v1/audio-analysis/3axNvNVXW11vfhQrNdbCOV,177500,4,2019-11-02T22:05:19Z,7MEH4LcjNvaLRMh27yxABB,SALES,indie garage rock,https://i.scdn.co/image/ab67616d0000b273a525ef6f53ed4adc91691017,Your Own,56
0.626,0.323,4,-9.607,1,0.0339,0.667,0,0.0605,0.234,130.086,audio_features,7mLIL4OdNdwFcGNlTcWa0c,spotify:track:7mLIL4OdNdwFcGNlTcWa0c,https://api.spotify.com/v1/tracks/7mLIL4OdNdwFcGNlTcWa0c,https://api.spotify.com/v1/audio-analysis/7mLIL4OdNdwFcGNlTcWa0c,277327,4,2019-11-02T18:25:33Z,4DIujoqFXrPFtxPts7PlWz,Cavetown,bedroom pop,https://i.scdn.co/image/ab67616d0000b273f46158e9a318f6acdb648bd1,Talk to Me,67
0.681,0.683,8,-6.449,0,0.0287,0.156,0.0000255,0.273,0.64,120.028,audio_features,1yY9uOKV3A9pPedzTfvbg1,spotify:track:1yY9uOKV3A9pPedzTfvbg1,https://api.spotify.com/v1/tracks/1yY9uOKV3A9pPedzTfvbg1,https://api.spotify.com/v1/audio-analysis/1yY9uOKV3A9pPedzTfvbg1,178000,4,2019-11-02T17:06:10Z,6TmYayLFvDWXdniWHfPXkE,Wallows,indie pop,https://i.scdn.co/image/ab67616d0000b273b04e1a154154d23f26db0614,Are You Bored Yet? (feat. Clairo),11
0.822,0.544,5,-10.077,1,0.0358,0.389,0.165,0.108,0.826,121.968,audio_features,61GiMDN1kUiEQK6zHGMdnx,spotify:track:61GiMDN1kUiEQK6zHGMdnx,https://api.spotify.com/v1/tracks/61GiMDN1kUiEQK6zHGMdnx,https://api.spotify.com/v1/audio-analysis/61GiMDN1kUiEQK6zHGMdnx,162663,4,2019-11-02T06:35:40Z,5HkW3pBnVMbKRaWbizrIMN,Vansire,bedroom pop,https://i.scdn.co/image/ab67616d0000b27341a0570bfa2206315f4eca34,Metamodernity,58
0.829,0.23,2,-16.559,1,0.0418,0.653,0.188,0.258,0.516,94.014,audio_features,7mrEpwmQJ7qK1ik7ZjjcdD,spotify:track:7mrEpwmQJ7qK1ik7ZjjcdD,https://api.spotify.com/v1/tracks/7mrEpwmQJ7qK1ik7ZjjcdD,https://api.spotify.com/v1/audio-analysis/7mrEpwmQJ7qK1ik7ZjjcdD,227234,4,2019-11-02T06:12:36Z,6kQBBlENraS03XVnFJ5mlU,The Marías,bedroom pop,https://i.scdn.co/image/ab67616d0000b2737de071b8e09fabc57d8e04e1,Clueless,62
0.692,0.421,4,-10.948,1,0.0295,0.666,0.147,0.104,0.832,96.982,audio_features,2dwvxOHnQjndZLowIR6PiS,spotify:track:2dwvxOHnQjndZLowIR6PiS,https://api.spotify.com/v1/tracks/2dwvxOHnQjndZLowIR6PiS,https://api.spotify.com/v1/audio-analysis/2dwvxOHnQjndZLowIR6PiS,225394,4,2019-11-02T05:49:19Z,3HdIy1njUneWoE5pWy4lEY,Men I Trust,indie pop,https://i.scdn.co/image/ab67616d0000b273591fa5bb8ab3ec41455d6279,Seven,59
0.779,0.572,4,-9.259,1,0.0396,0.306,0.739,0.106,0.967,114.994,audio_features,7cneuh5BMBbqbbGrpqTDHQ,spotify:track:7cneuh5BMBbqbbGrpqTDHQ,https://api.spotify.com/v1/tracks/7cneuh5BMBbqbbGrpqTDHQ,https://api.spotify.com/v1/audio-analysis/7cneuh5BMBbqbbGrpqTDHQ,140116,4,2019-11-02T05:15:19Z,3b35XuAzhgb25qUvPYtZOo,Vansire,bedroom pop,https://i.scdn.co/image/ab67616d0000b273a02dd59f7a4de48cd14abdf0,That I Miss You,62
0.657,0.376,9,-6.534,1,0.0463,0.688,0.0000254,0.272,0.575,84.905,audio_features,4luBGXcgpFQPPAtcF4zEdv,spotify:track:4luBGXcgpFQPPAtcF4zEdv,https://api.spotify.com/v1/tracks/4luBGXcgpFQPPAtcF4zEdv,https://api.spotify.com/v1/audio-analysis/4luBGXcgpFQPPAtcF4zEdv,236794,4,2019-11-02T05:09:06Z,5CQJNJ3aHoWhegy4Xp7LcC,Omar Apollo,alternative r&b,https://i.scdn.co/image/ab67616d0000b273e2798f22609b545d65ecb7bf,Erase,56
0.766,0.465,6,-8.877,1,0.0307,0.79,0.0183,0.1,0.357,100.019,audio_features,1b868y9LvzKd9jv6WS2BKa,spotify:track:1b868y9LvzKd9jv6WS2BKa,https://api.spotify.com/v1/tracks/1b868y9LvzKd9jv6WS2BKa,https://api.spotify.com/v1/audio-analysis/1b868y9LvzKd9jv6WS2BKa,263413,4,2019-10-31T17:12:34Z,04Xld528ZEwNMGahtM6AeN,TALA,pinoy indie,https://i.scdn.co/image/ab67616d0000b273751cc8720d2075a0dc2b1d02,nothing personal,43
0.415,0.219,9,-8.914,1,0.0361,0.937,0.00000579,0.103,0.117,135.828,audio_features,79rFtrqN1JHoZDAnBJ6TwJ,spotify:track:79rFtrqN1JHoZDAnBJ6TwJ,https://api.spotify.com/v1/tracks/79rFtrqN1JHoZDAnBJ6TwJ,https://api.spotify.com/v1/audio-analysis/79rFtrqN1JHoZDAnBJ6TwJ,187369,4,2019-10-31T16:50:18Z,2PflyuQL0apWi1Mz079F4Y,ØZI,chinese hip hop,https://i.scdn.co/image/ab67616d0000b273748534f49808f28efcbe0121,If Only...,49
0.469,0.132,10,-14.001,1,0.0807,0.929,0,0.0873,0.36,67.011,audio_features,2ZA4uMlSZjaoWGFqP1tsLI,spotify:track:2ZA4uMlSZjaoWGFqP1tsLI,https://api.spotify.com/v1/tracks/2ZA4uMlSZjaoWGFqP1tsLI,https://api.spotify.com/v1/audio-analysis/2ZA4uMlSZjaoWGFqP1tsLI,281467,3,2019-10-31T05:50:07Z,4W6kVnBPgcW8zDYXbRHh2J,John Legend,neo mellow,https://i.scdn.co/image/ab67616d0000b27330fd5c0c49d9c1913e7eb38b,Ordinary People,71
0.825,0.349,0,-12.327,1,0.0699,0.235,0.000286,0.197,0.15,98.033,audio_features,4GZsXkVlbyZGQyCuOOUpAE,spotify:track:4GZsXkVlbyZGQyCuOOUpAE,https://api.spotify.com/v1/tracks/4GZsXkVlbyZGQyCuOOUpAE,https://api.spotify.com/v1/audio-analysis/4GZsXkVlbyZGQyCuOOUpAE,243061,4,2019-10-28T21:18:49Z,7tL07zgITsaKp2LqGwVEn3,Julia Wu,chinese electropop,https://i.scdn.co/image/8e226912e06952b1414b914ad6f21aa3b5089e48,撥接 - SUI Sessions,43
0.537,0.546,9,-8.216,1,0.0424,0.495,0,0.117,0.505,137.995,audio_features,6tUbZAVPRYxDqJcFAVQSK4,spotify:track:6tUbZAVPRYxDqJcFAVQSK4,https://api.spotify.com/v1/tracks/6tUbZAVPRYxDqJcFAVQSK4,https://api.spotify.com/v1/audio-analysis/6tUbZAVPRYxDqJcFAVQSK4,263251,4,2019-10-28T21:18:49Z,7eaf1GCy5ZZaTki9rbNhaB,Eve Ai,mandopop,https://i.scdn.co/image/ab67616d0000b273aa7fbf1115cf1534dfbef210,一整夜,41
0.6,0.589,4,-7.524,0,0.189,0.616,0.0000368,0.116,0.578,133.913,audio_features,2vnoT9jfNMTCiP7acaL1iZ,spotify:track:2vnoT9jfNMTCiP7acaL1iZ,https://api.spotify.com/v1/tracks/2vnoT9jfNMTCiP7acaL1iZ,https://api.spotify.com/v1/audio-analysis/2vnoT9jfNMTCiP7acaL1iZ,213882,4,2019-10-28T21:18:48Z,1kHcXS5FN8XiukpP8F8E7h,?te,taiwan pop,https://i.scdn.co/image/f8ea497b70f930767b9529eb8a2d1e76034a3d24,Santé,46
0.524,0.541,11,-8.45,0,0.0563,0.679,0,0.22,0.472,80.074,audio_features,6lKBNKFDzA80aMosAKHsty,spotify:track:6lKBNKFDzA80aMosAKHsty,https://api.spotify.com/v1/tracks/6lKBNKFDzA80aMosAKHsty,https://api.spotify.com/v1/audio-analysis/6lKBNKFDzA80aMosAKHsty,202139,4,2019-10-28T21:02:28Z,4HCKTZYZXlramR7RRQBueu,Shi Shi,mandopop,https://i.scdn.co/image/ab67616d0000b273339aea68a9ecc83b6793b029,夢遊,40
0.745,0.472,3,-7.642,1,0.0546,0.615,0,0.126,0.329,88.006,audio_features,4tGo8louHXYYJZT4dUuUyk,spotify:track:4tGo8louHXYYJZT4dUuUyk,https://api.spotify.com/v1/tracks/4tGo8louHXYYJZT4dUuUyk,https://api.spotify.com/v1/audio-analysis/4tGo8louHXYYJZT4dUuUyk,223996,4,2019-10-28T21:02:28Z,6gV2UvsUCLzOSpDa3OlFUH,9m88,chinese indie,https://i.scdn.co/image/ab67616d0000b2739a734a3b474a75ea813d9780,Aim High,32
0.655,0.42,11,-11.217,0,0.0503,0.0751,0.858,0.202,0.468,172.016,audio_features,5xE8NASjfOwKW9Ol7oouBg,spotify:track:5xE8NASjfOwKW9Ol7oouBg,https://api.spotify.com/v1/tracks/5xE8NASjfOwKW9Ol7oouBg,https://api.spotify.com/v1/audio-analysis/5xE8NASjfOwKW9Ol7oouBg,280600,4,2019-10-28T21:02:27Z,5vifBsw8M191jPQqGay1iR,李英宏 aka DJ Didilong,chinese hip hop,https://i.scdn.co/image/ab67616d0000b273c72cbac98cb66ec8082a936c,為什麼,38
0.694,0.83,7,-6.195,0,0.0256,0.038,0.000045,0.103,0.583,115.973,audio_features,4sop2Qq5ohJGt3t9zKu6id,spotify:track:4sop2Qq5ohJGt3t9zKu6id,https://api.spotify.com/v1/tracks/4sop2Qq5ohJGt3t9zKu6id,https://api.spotify.com/v1/audio-analysis/4sop2Qq5ohJGt3t9zKu6id,271287,4,2019-10-28T21:02:27Z,77GHUQyYwpsqKXq7fRkCS8,Cosmos People,chinese indie,https://i.scdn.co/image/ab67616d0000b27316e7eb20ff57009e8f04cb6f,不用大腦,45
0.606,0.683,11,-10.446,0,0.0468,0.0456,0.000992,0.109,0.331,103.984,audio_features,3n3vy8WtESPI721ZTfrSTO,spotify:track:3n3vy8WtESPI721ZTfrSTO,https://api.spotify.com/v1/tracks/3n3vy8WtESPI721ZTfrSTO,https://api.spotify.com/v1/audio-analysis/3n3vy8WtESPI721ZTfrSTO,239332,4,2019-10-28T21:02:26Z,3oeXAjC87vOpPuqj0QrfAk,Hello Nico,chinese indie,https://i.scdn.co/image/941e89028dee44a470a3fc4dc4974e8a5237051a,光塵,42
0.654,0.347,6,-13.855,1,0.0425,0.816,0.000318,0.112,0.28,89.967,audio_features,2RblVgRoU8PhXwt23zuWaO,spotify:track:2RblVgRoU8PhXwt23zuWaO,https://api.spotify.com/v1/tracks/2RblVgRoU8PhXwt23zuWaO,https://api.spotify.com/v1/audio-analysis/2RblVgRoU8PhXwt23zuWaO,222125,4,2019-10-28T21:02:25Z,7hGpBX0v2N0DpDOXMgksn7,李友廷,mandopop,https://i.scdn.co/image/ab67616d0000b273b1a7a4d14861d897e0400467,喜歡,36
0.626,0.414,7,-10.692,0,0.0521,0.748,0.00401,0.321,0.293,80.029,audio_features,5pZshI1sVYqIDugZz2oSCd,spotify:track:5pZshI1sVYqIDugZz2oSCd,https://api.spotify.com/v1/tracks/5pZshI1sVYqIDugZz2oSCd,https://api.spotify.com/v1/audio-analysis/5pZshI1sVYqIDugZz2oSCd,255773,4,2019-10-28T21:02:25Z,1ueX4F8QIbP5n19urjmYq1,LINION,chinese indie,https://i.scdn.co/image/ab67616d0000b273f75daa5f325ec467ff8932fe,Room 335,37
0.705,0.467,10,-8.684,1,0.0262,0.222,0.0000597,0.257,0.386,136.094,audio_features,2ughctoDCNrWVYG04IHJim,spotify:track:2ughctoDCNrWVYG04IHJim,https://api.spotify.com/v1/tracks/2ughctoDCNrWVYG04IHJim,https://api.spotify.com/v1/audio-analysis/2ughctoDCNrWVYG04IHJim,273268,4,2019-10-28T21:02:24Z,3FxsK8SVzFyBbtA1506KFN,宋楚琳,taiwan pop,https://i.scdn.co/image/ab67616d0000b273a7e14e56b24819121d90039f,去年冬天,40
0.438,0.514,6,-12.011,1,0.0788,0.713,0.0401,0.0914,0.293,152.562,audio_features,21FUbeG9KZKgfg4d5Rn30B,spotify:track:21FUbeG9KZKgfg4d5Rn30B,https://api.spotify.com/v1/tracks/21FUbeG9KZKgfg4d5Rn30B,https://api.spotify.com/v1/audio-analysis/21FUbeG9KZKgfg4d5Rn30B,212693,3,2019-10-28T05:15:32Z,1ueX4F8QIbP5n19urjmYq1,LINION,chinese indie,https://i.scdn.co/image/ab67616d0000b273f75daa5f325ec467ff8932fe,Chase You,38
0.506,0.139,4,-16.23,0,0.0731,0.568,0.0000476,0.099,0.105,136.018,audio_features,1b961ks9FnN6c1QoVzVsO2,spotify:track:1b961ks9FnN6c1QoVzVsO2,https://api.spotify.com/v1/tracks/1b961ks9FnN6c1QoVzVsO2,https://api.spotify.com/v1/audio-analysis/1b961ks9FnN6c1QoVzVsO2,224135,4,2019-10-28T05:15:32Z,3FZw4uEKiDz5dXE8LsCysn,李友廷,mandopop,https://i.scdn.co/image/ab67616d0000b273909021787cabbc425e060da9,難過到這邊就好 -《20之後》電視劇插曲,31
0.645,0.329,6,-9.863,1,0.0367,0.599,0,0.106,0.156,127.772,audio_features,3qlIdH3ZINDktlzgNn1aXH,spotify:track:3qlIdH3ZINDktlzgNn1aXH,https://api.spotify.com/v1/tracks/3qlIdH3ZINDktlzgNn1aXH,https://api.spotify.com/v1/audio-analysis/3qlIdH3ZINDktlzgNn1aXH,209430,3,2019-10-28T05:15:31Z,0LnXoVIBhZ1zUlHlgYsr3q,ØZI,chinese hip hop,https://i.scdn.co/image/ab67616d0000b273560c2d8b7fb5524a0ad7455e,Prey,43
0.861,0.591,0,-3.802,1,0.0522,0.0735,0.0000173,0.12,0.694,135.075,audio_features,4kUGOlzOePAGmywJdIgGZS,spotify:track:4kUGOlzOePAGmywJdIgGZS,https://api.spotify.com/v1/tracks/4kUGOlzOePAGmywJdIgGZS,https://api.spotify.com/v1/audio-analysis/4kUGOlzOePAGmywJdIgGZS,138045,4,2019-10-28T05:15:30Z,1Ds4sYxp75p4A5Z5C8NeaN,Karencici,chinese electropop,https://i.scdn.co/image/ab67616d0000b2736912e925204bea031f31b55e,AIYA哎呀!,22
0.757,0.534,1,-6.95,1,0.0606,0.791,0,0.027,0.612,132.932,audio_features,35feJdP3v1wFBECgYDhXjD,spotify:track:35feJdP3v1wFBECgYDhXjD,https://api.spotify.com/v1/tracks/35feJdP3v1wFBECgYDhXjD,https://api.spotify.com/v1/audio-analysis/35feJdP3v1wFBECgYDhXjD,249166,4,2019-10-28T05:15:30Z,70vO4w3jAucW4yacH22RAy,Lexie Liu,chinese electropop,https://i.scdn.co/image/ab67616d0000b273676ffbc4ef8232d37e9310f9,Sleep Away,45
0.604,0.638,0,-10.033,1,0.0285,0.000177,0.247,0.103,0.757,114.989,audio_features,5nYHJ9wbJXb5CFMNmPNhM6,spotify:track:5nYHJ9wbJXb5CFMNmPNhM6,https://api.spotify.com/v1/tracks/5nYHJ9wbJXb5CFMNmPNhM6,https://api.spotify.com/v1/audio-analysis/5nYHJ9wbJXb5CFMNmPNhM6,237818,4,2019-10-28T05:15:29Z,2WWtT3b7570e2ySbW3INuv,The Fur.​,chinese indie,https://i.scdn.co/image/ab67616d0000b2735abe901cecb076f458106546,Short Stay,40
0.599,0.494,8,-7.118,1,0.084,0.262,0.00000357,0.108,0.331,76.949,audio_features,02S8PqKh3nRB4BWxGJGC19,spotify:track:02S8PqKh3nRB4BWxGJGC19,https://api.spotify.com/v1/tracks/02S8PqKh3nRB4BWxGJGC19,https://api.spotify.com/v1/audio-analysis/02S8PqKh3nRB4BWxGJGC19,172293,4,2019-10-28T05:15:29Z,5mBW5XFYqBS5mCBghCzuZE,Karencici,chinese electropop,https://i.scdn.co/image/ab67616d0000b273bc3b07f6fa4cf7f1e1d0e080,Go On,33
0.706,0.337,9,-10.151,0,0.0281,0.683,0.369,0.102,0.229,119.994,audio_features,1ktK35q1xiDJ2Wb0OMNICY,spotify:track:1ktK35q1xiDJ2Wb0OMNICY,https://api.spotify.com/v1/tracks/1ktK35q1xiDJ2Wb0OMNICY,https://api.spotify.com/v1/audio-analysis/1ktK35q1xiDJ2Wb0OMNICY,259680,4,2019-10-28T05:15:28Z,1ueX4F8QIbP5n19urjmYq1,LINION,chinese indie,https://i.scdn.co/image/ab67616d0000b273f75daa5f325ec467ff8932fe,Can't Find,46
0.508,0.454,11,-8.448,1,0.307,0.315,0,0.227,0.455,77.002,audio_features,1wxADKPDmwqLqLua7ecfTy,spotify:track:1wxADKPDmwqLqLua7ecfTy,https://api.spotify.com/v1/tracks/1wxADKPDmwqLqLua7ecfTy,https://api.spotify.com/v1/audio-analysis/1wxADKPDmwqLqLua7ecfTy,240000,4,2019-10-28T05:09:25Z,6B9t9uzyUwIfVBAeNs3ZxG,李友廷,mandopop,https://i.scdn.co/image/ab67616d0000b27300c39b15f29a7fee6e54e43b,直到我遇見了你 - Demo,41
0.517,0.663,6,-6.688,0,0.0375,0.146,0,0.322,0.146,174.032,audio_features,5SlU0Yhi51jobhEiGE4xDv,spotify:track:5SlU0Yhi51jobhEiGE4xDv,https://api.spotify.com/v1/tracks/5SlU0Yhi51jobhEiGE4xDv,https://api.spotify.com/v1/audio-analysis/5SlU0Yhi51jobhEiGE4xDv,206512,4,2019-10-28T01:31:30Z,5TfGMgtbj2pU60Hk7DT5Yb,keshi,lo-fi beats,https://i.scdn.co/image/ab67616d0000b273c3c387d65d710a1909ad410d,2 soon,68
0.506,0.744,9,-3.605,1,0.042,0.0463,0.00000662,0.52,0.396,76.056,audio_features,5Cevkgj9FyNRFIwY3xSCn8,spotify:track:5Cevkgj9FyNRFIwY3xSCn8,https://api.spotify.com/v1/tracks/5Cevkgj9FyNRFIwY3xSCn8,https://api.spotify.com/v1/audio-analysis/5Cevkgj9FyNRFIwY3xSCn8,235263,4,2019-10-26T21:56:28Z,60xcVwuQJAOyu11xf9mObS,ILLENIUM,edm,https://i.scdn.co/image/7db0b79531f8cb920bbe80fbbca488971d318399,Hold On (with Georgia Ku),66
0.294,0.505,3,-8.106,1,0.042,0.12,0,0.0977,0.357,85.332,audio_features,6wo37KVqFJhtuxPTpLCcfe,spotify:track:6wo37KVqFJhtuxPTpLCcfe,https://api.spotify.com/v1/tracks/6wo37KVqFJhtuxPTpLCcfe,https://api.spotify.com/v1/audio-analysis/6wo37KVqFJhtuxPTpLCcfe,209893,1,2019-10-26T21:19:11Z,1JawI0XkEwmQ5Bwef3RMbq,The Chainsmokers,edm,https://i.scdn.co/image/ab67616d0000b273830ba1c24fc9e3d59517e5ec,Takeaway (feat. Lennon Stella),83
0.863,0.533,5,-7.986,0,0.0484,0.291,0.00126,0.0794,0.738,102.025,audio_features,66tkDkPsznE5zIHNt4QkXB,spotify:track:66tkDkPsznE5zIHNt4QkXB,https://api.spotify.com/v1/tracks/66tkDkPsznE5zIHNt4QkXB,https://api.spotify.com/v1/audio-analysis/66tkDkPsznE5zIHNt4QkXB,249957,4,2019-10-25T04:45:45Z,5v7PsESglCFeVcb7wNEWIW,Parcels,aussietronica,https://i.scdn.co/image/ab67616d0000b2735293681f1d72c22430e382e0,Tieduprightnow,68
0.445,0.591,7,-9.004,0,0.0316,0.319,0.766,0.107,0.0774,137.864,audio_features,7kyiHjkFdmHcYcIJtFAdaF,spotify:track:7kyiHjkFdmHcYcIJtFAdaF,https://api.spotify.com/v1/tracks/7kyiHjkFdmHcYcIJtFAdaF,https://api.spotify.com/v1/audio-analysis/7kyiHjkFdmHcYcIJtFAdaF,216038,4,2019-10-25T04:43:52Z,33dtgSEkkObUGGyNz2MgkH,No Vacation,indie garage rock,https://i.scdn.co/image/ab67616d0000b27328b8850c1940ef6dbbb019f8,Yam Yam,66
0.578,0.669,10,-4.898,1,0.0377,0.65,0,0.13,0.503,75.995,audio_features,1175r6ZmkUjX8dRJLz9Ohk,spotify:track:1175r6ZmkUjX8dRJLz9Ohk,https://api.spotify.com/v1/tracks/1175r6ZmkUjX8dRJLz9Ohk,https://api.spotify.com/v1/audio-analysis/1175r6ZmkUjX8dRJLz9Ohk,160254,4,2019-10-25T04:40:13Z,3MFTbUnA8C9T6KCBb0gpH5,The Walters,chicago indie,https://i.scdn.co/image/ab67616d0000b273acf9c94f73fede70cca51d5e,I Love You So,71
0.722,0.708,0,-7.023,1,0.0286,0.454,0.000098,0.148,0.462,117.496,audio_features,5dFLCZFECZMRYICtN31BMg,spotify:track:5dFLCZFECZMRYICtN31BMg,https://api.spotify.com/v1/tracks/5dFLCZFECZMRYICtN31BMg,https://api.spotify.com/v1/audio-analysis/5dFLCZFECZMRYICtN31BMg,232594,4,2019-10-25T04:36:37Z,75jPiv2zxupNV9w9orunRx,Reality Club,indonesian indie,https://i.scdn.co/image/ab67616d0000b273ffba44929e326ed0d9618f83,Is It The Answer,62
0.56,0.87,5,-3.881,1,0.0427,0.0316,0.0218,0.371,0.655,107.986,audio_features,1pPEYVvX2G5Tz2gSefZTUu,spotify:track:1pPEYVvX2G5Tz2gSefZTUu,https://api.spotify.com/v1/tracks/1pPEYVvX2G5Tz2gSefZTUu,https://api.spotify.com/v1/audio-analysis/1pPEYVvX2G5Tz2gSefZTUu,226587,4,2019-10-25T04:36:36Z,5G4mxirH7alU16NRfu29zN,Roosevelt,alternative dance,https://i.scdn.co/image/ab67616d0000b273bb129f2c138378633588fb80,Under the Sun,49
0.568,0.463,4,-10.622,1,0.262,0.553,0.00114,0.0858,0.148,157.686,audio_features,4jFkHxFXHC0mJVZm7QwK6C,spotify:track:4jFkHxFXHC0mJVZm7QwK6C,https://api.spotify.com/v1/tracks/4jFkHxFXHC0mJVZm7QwK6C,https://api.spotify.com/v1/audio-analysis/4jFkHxFXHC0mJVZm7QwK6C,194434,4,2019-10-25T04:36:36Z,6wK4nx3a3x32QVfFohfjl1,Portugal. The Man,indie pop,https://i.scdn.co/image/ab67616d0000b2731031fe2b42af3cec8bc7e238,Feel It Still - Medasin Remix,58
0.76,0.479,2,-5.574,1,0.0466,0.556,0,0.0703,0.913,89.911,audio_features,3KkXRkHbMCARz0aVfEt68P,spotify:track:3KkXRkHbMCARz0aVfEt68P,https://api.spotify.com/v1/tracks/3KkXRkHbMCARz0aVfEt68P,https://api.spotify.com/v1/audio-analysis/3KkXRkHbMCARz0aVfEt68P,158040,4,2019-10-25T04:36:30Z,35s58BRTGAEWztPo9WqCIs,Post Malone,dfw rap,https://i.scdn.co/image/ab67616d0000b273e2e352d89826aef6dbd5ff8f,Sunflower - Spider-Man: Into the Spider-Verse,89
0.537,0.347,4,-10.245,1,0.0303,0.444,0.00343,0.111,0.0968,110.011,audio_features,2QEBXYzURjg7nY8FjbBcUt,spotify:track:2QEBXYzURjg7nY8FjbBcUt,https://api.spotify.com/v1/tracks/2QEBXYzURjg7nY8FjbBcUt,https://api.spotify.com/v1/audio-analysis/2QEBXYzURjg7nY8FjbBcUt,275013,4,2019-10-25T04:36:28Z,7yAkNeDpEitPPfVMQ0bIxt,Shallou,electropop,https://i.scdn.co/image/ab67616d0000b2730f3c76e4266a60d32e93618f,All Your Days,59
0.799,0.309,5,-8.462,0,0.165,0.164,0.00037,0.0854,0.553,89.964,audio_features,7hdM3l7whE3lTHP6WsoKZT,spotify:track:7hdM3l7whE3lTHP6WsoKZT,https://api.spotify.com/v1/tracks/7hdM3l7whE3lTHP6WsoKZT,https://api.spotify.com/v1/audio-analysis/7hdM3l7whE3lTHP6WsoKZT,200000,4,2019-10-25T04:36:27Z,4drK8GetIiILQI15zbGOex,Hablot Brown,alternative r&b,https://i.scdn.co/image/ab67616d0000b273528a8a30a08549d59290ee82,Reason,54
0.694,0.364,1,-7.978,1,0.121,0.879,0.00000182,0.0918,0.565,88.992,audio_features,36ynI67Vq1Bz52vEIQMWyy,spotify:track:36ynI67Vq1Bz52vEIQMWyy,https://api.spotify.com/v1/tracks/36ynI67Vq1Bz52vEIQMWyy,https://api.spotify.com/v1/audio-analysis/36ynI67Vq1Bz52vEIQMWyy,272718,4,2019-10-25T04:36:26Z,0aflX0vk26M494NVMtaPyj,Peach Tree Rascals,alternative r&b,https://i.scdn.co/image/6e791653a405aa6648350488d3b47275e4a3ebf7,Plus,51
